kind,mode,seed,method,variant,coverage,success,cleared,virtual_time_s,distance_m,measure_calls,switches,clear_calls,failed_clear,solver_failures,optical_fallbacks,extra_measurements,macro_steps,sources
edge,3,93016,A0,G25OR,S21,True,15,5070.689821846098,21148.44910923049,129,121,15,0,0,0,0,42,15
edge,3,93016,G25O,G25OR,S21,True,15,4977.038922257845,20330.194611289233,143,121,15,0,0,0,34,,15
edge,3,93017,A0,G25OR,S21,True,10,4341.891335596287,17404.45667798143,137,126,10,0,0,0,0,33,10
edge,3,93017,G25O,G25OR,S21,True,10,4474.333935499028,17821.669677495134,146,130,10,0,0,0,25,,10
edge,3,93018,A0,G25OR,S21,True,10,4703.051252754137,19610.256263770694,123,116,10,0,0,0,0,32,10
edge,3,93018,G25O,G25OR,S21,True,10,4122.804908671788,16494.024543358944,131,119,10,0,0,0,23,,10
edge,3,93019,A0,G25OR,S21,True,13,5252.316036604739,22111.580183023703,130,115,13,0,0,0,0,40,13
edge,3,93019,G25O,G25OR,S21,True,13,4807.518093331022,19657.590466655103,138,121,13,0,0,0,28,,13
edge,3,93020,A0,G25OR,S21,True,16,5094.116367214702,21780.581836073517,111,103,16,0,0,0,0,44,16
edge,3,93020,G25O,G25OR,S21,True,16,4295.5871198806135,17577.935599403067,120,100,16,0,0,0,34,,16
edge,3,93021,A0,G25OR,S21,True,12,5108.301207269371,21511.506036346866,126,116,12,0,0,0,0,40,12
edge,3,93021,G25O,G25OR,S21,True,12,4549.021750244401,18515.108751222007,133,121,12,0,0,0,28,,12
edge,3,93022,A0,G25OR,S21,True,13,4877.5005568318475,19962.502784159242,138,130,13,0,0,0,0,43,13
edge,3,93022,G25O,G25OR,S21,True,13,4765.914812908618,19164.574064543092,148,128,13,0,0,0,33,,13
edge,3,93023,A0,G25OR,S21,True,13,4587.6290854858025,18993.14542742901,122,114,13,0,0,0,0,37,13
edge,3,93023,G25O,G25OR,S21,True,13,4407.451745520111,17742.258727600558,135,119,13,0,0,0,30,,13
edge,3,93024,A0,G25OR,S21,True,15,4924.777480577581,20803.88740288791,116,109,15,0,0,0,0,42,15
edge,3,93024,G25O,G25OR,S21,True,15,4694.739051352516,19263.695256762592,131,112,15,0,0,0,35,,15
edge,3,93025,A0,G25OR,S21,True,12,4194.1204477704505,17445.602238852254,109,100,12,0,0,0,0,35,12
edge,3,93025,G25O,G25OR,S21,True,12,4018.8799394746525,16249.399697373265,121,104,12,0,0,0,28,,12
edge,3,93026,A0,G25OR,S21,True,13,4731.053464718232,19715.267323591168,122,113,13,0,0,0,0,36,13
edge,3,93026,G25O,G25OR,S21,True,13,4561.580337578768,18502.90168789385,137,111,13,0,0,0,31,,13
edge,3,93027,A0,G25OR,S21,True,13,4832.643090406068,20223.21545203035,122,113,13,0,0,0,0,40,13
edge,3,93027,G25O,G25OR,S21,True,13,4731.793874186763,19378.969370933813,135,116,13,0,0,0,33,,13
edge,3,93028,A0,G25OR,S21,True,12,5233.6595236211315,22048.297618105655,130,114,12,0,0,0,0,41,12
edge,3,93028,G25O,G25OR,S21,True,12,4609.190085662799,18715.950428313994,137,121,12,0,0,0,29,,12
edge,3,93029,A0,G25OR,S21,True,15,5312.532943712018,22112.66471856009,137,130,15,0,0,0,0,48,15
edge,3,93029,G25O,G25OR,S21,True,15,5164.473807944146,21227.36903972074,144,124,15,0,0,0,33,,15
edge,3,93030,A0,G25OR,S21,True,16,4947.334563552909,20556.672817764545,128,116,16,0,0,0,0,47,16
edge,3,93030,G25O,G25OR,S21,True,16,4949.077329310257,20195.386646551284,142,120,16,0,0,0,38,,16
edge,3,93031,A0,G25OR,S21,True,12,4797.711984095377,19968.559920476877,126,114,12,0,0,0,0,36,12
edge,3,93031,G25O,G25OR,S21,True,12,4617.956851749947,18779.78425874974,136,122,12,0,0,0,27,,12
edge,3,93032,A0,G25OR,S21,True,10,4779.814342503884,19984.071712519424,124,113,10,0,0,0,0,33,10
edge,3,93032,G25O,G25OR,S21,True,10,4471.390457458204,18121.952287291024,135,122,10,0,0,0,27,,10
edge,3,93033,A0,G25OR,S21,True,12,5434.775456607661,22868.877283038306,135,126,12,0,0,0,0,37,12
edge,3,93033,G25O,G25OR,S21,True,12,4689.220214002081,18881.101070010416,145,128,12,0,0,0,28,,12
edge,3,93034,A0,G25OR,S21,True,16,5616.502420288506,23837.512101442513,131,114,16,0,0,0,0,49,16
edge,3,93034,G25O,G25OR,S21,True,16,4850.566253999152,19692.831269995768,142,122,16,0,0,0,37,,16
edge,3,93035,A0,G25OR,S21,True,16,5229.319876226,21861.599381129996,131,122,16,0,0,0,0,50,16
edge,3,93035,G25O,G25OR,S21,True,16,5127.268289198583,21136.341445992908,140,120,16,0,0,0,36,,16
edge,3,93036,A0,G25OR,S21,True,13,4899.431013608508,20207.155068042543,134,123,13,0,0,0,0,40,13
edge,3,93036,G25O,G25OR,S21,True,13,4734.27644759832,19211.382237991587,140,127,13,0,0,0,26,,13
edge,3,93037,A0,G25OR,S21,True,14,4883.273779540659,20381.36889770329,124,117,14,0,0,0,0,37,14
edge,3,93037,G25O,G25OR,S21,True,14,4846.035842467952,19765.179212339757,141,118,14,0,0,0,33,,14
edge,3,93038,A0,G25OR,S21,True,11,5132.81796665643,21344.08983328215,137,124,11,0,0,0,0,42,11
edge,3,93038,G25O,G25OR,S21,True,11,4075.9055483084767,16139.527741542383,134,123,11,0,0,0,21,,11
edge,3,93039,A0,G25OR,S21,True,11,5105.264995019632,21591.324975098156,124,112,11,0,0,0,0,39,11
edge,3,93039,G25O,G25OR,S21,True,11,4199.616397108783,16953.081985543915,128,114,11,0,0,0,25,,11
edge,3,93040,A0,G25OR,S21,True,14,5281.245603144646,22116.228015723245,133,123,14,0,0,0,0,44,14
edge,3,93040,G25O,G25OR,S21,True,14,4688.934870746564,19014.67435373282,139,121,14,0,0,0,29,,14
edge,3,93041,A0,G25OR,S21,True,14,5518.609710359689,23583.04855179844,124,112,14,0,0,0,0,43,14
edge,3,93041,G25O,G25OR,S21,True,14,4925.227315236461,20376.136576182318,133,115,14,0,0,0,31,,14
edge,3,93042,A0,G25OR,S21,True,14,4927.380706564748,20646.90353282374,123,113,14,0,0,0,0,39,14
edge,3,93042,G25O,G25OR,S21,True,14,4934.495641187969,20327.47820593985,136,119,14,0,0,0,31,,14
edge,3,93043,A0,G25OR,S21,True,10,4465.134540141692,18275.67270070846,128,120,10,0,0,0,0,31,10
edge,3,93043,G25O,G25OR,S21,True,10,4464.561639840493,18032.808199202464,137,123,10,0,0,0,23,,10
edge,3,93044,A0,G25OR,S21,True,12,4942.974551979326,20439.872759896625,134,125,12,0,0,0,0,40,12
edge,3,93044,G25O,G25OR,S21,True,12,4675.1029679338835,18970.51483966942,140,121,12,0,0,0,27,,12
edge,3,93045,A0,G25OR,S21,True,10,5034.175243098146,20855.876215490738,138,123,10,0,0,0,0,38,10
edge,3,93045,G25O,G25OR,S21,True,10,4632.762980891278,18698.814904456398,143,128,10,0,0,0,26,,10
edge,3,93046,A0,G25OR,S21,True,11,4512.293106855577,18761.465534277886,119,110,11,0,0,0,0,33,11
edge,3,93046,G25O,G25OR,S21,True,11,4542.6843012584195,18653.42150629211,129,112,11,0,0,0,25,,11
edge,3,93047,A0,G25OR,S21,True,12,5138.1199590170745,21670.599795085374,126,114,12,0,0,0,0,41,12
edge,3,93047,G25O,G25OR,S21,True,12,4678.359108773503,19141.795543867505,134,120,12,0,0,0,30,,12
edge,3,93048,A0,G25OR,S21,True,11,4715.61920495093,19328.09602475465,134,125,11,0,0,0,0,36,11
edge,3,93048,G25O,G25OR,S21,True,11,4564.401008206097,18367.00504103048,142,126,11,0,0,0,26,,11
edge,3,93049,A0,G25OR,S21,True,16,5911.890216777388,24964.451083886932,142,129,16,0,0,0,0,54,16
edge,3,93049,G25O,G25OR,S21,True,16,5173.339247832896,21046.696239164492,151,129,16,0,0,0,40,,16
edge,4,93000,A0,G25OR,S21,True,16,15330.695709326807,60973.47854663388,462,401,131,115,0,4,0,106,16
edge,4,93000,G25O,G25OR,S21,True,16,9369.658409914407,34993.29204957205,393,326,16,0,0,0,86,,16
edge,4,93001,A0,G25OR,S21,True,13,12995.378392924096,49341.89196462043,506,460,37,24,0,1,0,82,13
edge,4,93001,G25O,G25OR,S21,True,13,9141.350626303953,33431.75313151976,409,345,13,0,0,0,77,,13
edge,4,93002,A0,G25OR,S21,True,15,13925.445263869198,57297.22631934597,395,338,41,26,0,2,0,92,15
edge,4,93002,G25O,G25OR,S21,True,15,9593.421882102359,35767.1094105118,407,330,15,0,0,0,90,,15
edge,4,93003,A0,G25OR,S21,True,13,13606.05553353907,54685.27766769527,426,372,47,34,0,2,0,82,13
edge,4,93003,G25O,G25OR,S21,True,13,8936.360466254284,32416.80233127141,407,353,13,0,0,0,66,,13
edge,4,93004,A0,G25OR,S21,True,16,14835.734908026325,59713.674540131586,458,403,56,40,0,3,0,105,16
edge,4,93004,G25O,G25OR,S21,True,16,9448.726496934938,35003.63248467466,407,333,16,0,0,0,91,,16
edge,4,93005,A0,G25OR,S21,True,14,14511.306325741745,56486.531628708646,510,456,60,46,0,3,0,85,14
edge,4,93005,G25O,G25OR,S21,True,14,10006.902327191698,36969.51163595851,436,363,14,0,0,0,84,,14
edge,4,93006,A0,G25OR,S21,True,16,13947.79830162433,56613.99150812157,404,351,74,58,0,3,0,99,16
edge,4,93006,G25O,G25OR,S21,True,16,9059.432442530506,32862.16221265254,412,347,16,0,0,0,82,,16
edge,4,93007,A0,G25OR,S21,True,12,13804.829008886854,53309.14504443421,494,445,68,56,0,1,0,81,12
edge,4,93007,G25O,G25OR,S21,True,12,8739.979961011059,31514.899805055273,404,357,12,0,0,0,57,,12
edge,4,93008,A0,G25OR,S21,True,13,13857.526556239176,54907.632781195796,449,398,69,56,0,3,0,92,13
edge,4,93008,G25O,G25OR,S21,True,13,8954.583718943073,32252.91859471537,416,359,13,0,0,0,68,,13
edge,4,93009,A0,G25OR,S21,True,12,16057.4432524572,63542.216262285874,504,451,118,106,0,6,0,93,12
edge,4,93009,G25O,G25OR,S21,True,12,9147.789263274997,33038.94631637501,425,355,12,0,0,0,76,,12
edge,4,93010,A0,G25OR,S21,True,15,14843.201537531813,59386.007687658945,449,400,97,82,0,4,0,95,15
edge,4,93010,G25O,G25OR,S21,True,15,9523.54889902798,35387.74449513991,406,341,15,0,0,0,82,,15
edge,4,93011,A0,G25OR,S21,True,12,13382.674350789193,51908.371753945954,489,436,32,20,0,1,0,93,12
edge,4,93011,G25O,G25OR,S21,True,12,9551.372146022235,35176.86073011118,421,351,12,0,0,0,81,,12
edge,4,93012,A0,G25OR,S21,True,13,15725.318754031061,62251.59377015522,503,443,97,84,0,5,0,94,13
edge,4,93012,G25O,G25OR,S21,True,13,9191.393816223717,33986.96908111862,399,334,13,0,0,0,75,,13
edge,4,93013,A0,G25OR,S21,True,15,13579.181480268235,54140.9074013411,427,373,71,56,0,3,0,92,15
edge,4,93013,G25O,G25OR,S21,True,15,9060.346018505556,33206.73009252778,400,344,15,0,0,0,74,,15
edge,4,93014,A0,G25OR,S21,True,14,13631.724778893642,53368.62389446814,469,420,55,41,0,2,0,92,14
edge,4,93014,G25O,G25OR,S21,True,14,9450.696646773682,34988.48323386844,410,333,14,0,0,0,86,,14
edge,4,93015,A0,G25OR,S21,True,16,15601.472244681609,64797.36122340788,395,341,98,82,0,5,0,117,16
edge,4,93015,G25O,G25OR,S21,True,16,10679.269150925065,39961.34575462531,451,352,16,0,0,0,103,,16
edge,4,93016,A0,G25OR,S21,True,15,16814.564440593593,68347.82220296768,463,407,131,116,0,6,0,108,15
edge,4,93016,G25O,G25OR,S21,True,15,9487.941758208926,34899.708791044635,417,348,15,0,0,0,82,,15
edge,4,93017,A0,G25OR,S21,True,10,14138.14366591095,54880.71832955469,515,459,36,26,0,2,0,77,10
edge,4,93017,G25O,G25OR,S21,True,10,8467.141699668064,29800.70849834033,417,372,10,0,0,0,49,,10
edge,4,93018,A0,G25OR,S21,True,10,13527.110889615098,52450.55444807542,485,436,52,42,0,2,0,79,10
edge,4,93018,G25O,G25OR,S21,True,10,8628.525673423042,30787.628367115198,411,366,10,0,0,0,47,,10
edge,4,93019,A0,G25OR,S21,True,13,15251.800748141355,62344.00374070659,403,343,133,120,0,4,0,91,13
edge,4,93019,G25O,G25OR,S21,True,13,8741.0370451286,31430.185225643014,407,355,13,0,0,0,59,,13
edge,4,93020,A0,G25OR,S21,True,16,17531.267995261824,71796.33997630858,459,401,148,132,0,6,0,108,16
edge,4,93020,G25O,G25OR,S21,True,16,9604.779459863274,35263.89729931639,425,347,16,0,0,0,96,,16
edge,4,93021,A0,G25OR,S21,True,12,14230.224993148577,55561.12496574279,473,423,102,90,0,2,0,83,12
edge,4,93021,G25O,G25OR,S21,True,12,8907.787955331605,32038.93977665804,415,365,12,0,0,0,55,,12
edge,4,93022,A0,G25OR,S21,True,13,11236.997538463365,43269.987692316805,426,388,13,0,0,0,0,72,13
edge,4,93022,G25O,G25OR,S21,True,13,8578.396206648355,30531.981033241776,408,367,13,0,0,0,53,,13
edge,4,93023,A0,G25OR,S21,True,13,13863.001530987467,52890.00765493726,528,478,47,34,0,2,0,80,13
edge,4,93023,G25O,G25OR,S21,True,13,8873.263626616741,31911.31813308371,413,361,13,0,0,0,63,,13
edge,4,93024,A0,G25OR,S21,True,15,15233.293763443702,60756.46881721839,472,419,91,76,0,4,0,100,15
edge,4,93024,G25O,G25OR,S21,True,15,9120.074234221926,33285.37117110964,409,343,15,0,0,0,79,,15
edge,4,93025,A0,G25OR,S21,True,12,14390.687880921481,54528.43940460732,543,494,84,72,0,2,0,84,12
edge,4,93025,G25O,G25OR,S21,True,12,8715.765301954632,31998.826509773175,384,336,12,0,0,0,51,,12
edge,4,93026,A0,G25OR,S21,True,13,16972.88702318223,67244.43511591075,515,464,153,140,0,7,0,105,13
edge,4,93026,G25O,G25OR,S21,True,13,9663.580569715132,35667.90284857564,423,350,13,0,0,0,84,,13
edge,4,93027,A0,G25OR,S21,True,13,14939.386551444897,58081.93275722429,476,422,165,152,0,4,0,90,13
edge,4,93027,G25O,G25OR,S21,True,13,8230.26984821161,28986.34924105807,403,353,13,0,0,0,60,,13
edge,4,93028,A0,G25OR,S21,True,12,15038.075969695294,59065.37984847634,480,423,126,114,0,4,0,95,12
edge,4,93028,G25O,G25OR,S21,True,12,9513.787031791398,35118.935158957014,418,340,12,0,0,0,87,,12
edge,4,93029,A0,G25OR,S21,True,15,15236.931543371316,62494.657716856505,404,349,113,98,0,4,0,94,15
edge,4,93029,G25O,G25OR,S21,True,15,9835.240143375364,36721.20071687677,415,341,15,0,0,0,89,,15
edge,4,93030,A0,G25OR,S21,True,16,16066.608951434133,64578.04475717058,465,419,125,109,0,5,0,103,16
edge,4,93030,G25O,G25OR,S21,True,16,9206.20465383033,34096.02326915164,394,337,16,0,0,0,72,,16
edge,4,93031,A0,G25OR,S21,True,12,14790.778174083647,57468.89087041813,527,470,56,44,0,3,0,82,12
edge,4,93031,G25O,G25OR,S21,True,12,8902.760231874785,32028.80115937392,414,367,12,0,0,0,59,,12
edge,4,93032,A0,G25OR,S21,True,10,14416.981268790745,55559.90634395363,505,454,102,92,0,3,0,72,10
edge,4,93032,G25O,G25OR,S21,True,10,9328.234229946616,34096.17114973306,419,364,10,0,0,0,53,,10
edge,4,93033,A0,G25OR,S21,True,12,12882.887770486033,51219.43885243015,418,369,52,40,0,2,0,86,12
edge,4,93033,G25O,G25OR,S21,True,12,8486.309404266953,30536.547021334754,393,354,12,0,0,0,45,,12
edge,4,93034,A0,G25OR,S21,True,16,14702.638940847055,60038.194704235175,413,358,80,64,0,4,0,104,16
edge,4,93034,G25O,G25OR,S21,True,16,9735.098197492971,36220.49098746483,414,341,16,0,0,0,92,,16
edge,4,93035,A0,G25OR,S21,True,16,15394.385671730653,63221.928358653124,411,348,105,89,0,3,0,111,16
edge,4,93035,G25O,G25OR,S21,True,16,9289.928090261403,34634.64045130701,390,333,16,0,0,0,76,,16
edge,4,93036,A0,G25OR,S21,True,13,15675.43484741561,63227.17423707791,456,397,109,96,0,5,0,96,13
edge,4,93036,G25O,G25OR,S21,True,13,9382.552455411527,34432.76227705765,415,356,13,0,0,0,72,,13
edge,4,93037,A0,G25OR,S21,True,14,15872.302186111165,62621.510930555654,465,413,194,180,0,6,0,103,14
edge,4,93037,G25O,G25OR,S21,True,14,8980.946490200813,32874.7324510041,399,341,14,0,0,0,68,,14
edge,4,93038,A0,G25OR,S21,True,11,13113.655515522938,49868.27757761467,513,466,29,18,0,1,0,81,11
edge,4,93038,G25O,G25OR,S21,True,11,8566.000493372365,30610.002466861828,406,359,11,0,0,0,53,,11
edge,4,93039,A0,G25OR,S21,True,11,12160.290825027952,45406.45412513972,503,461,27,16,0,1,0,72,11
edge,4,93039,G25O,G25OR,S21,True,11,8695.67948919646,31073.39744598231,415,351,11,0,0,0,70,,11
edge,4,93040,A0,G25OR,S21,True,14,17013.728639964058,70903.64319981993,390,327,176,162,0,6,0,110,14
edge,4,93040,G25O,G25OR,S21,True,14,9646.550846345892,34837.75423172944,448,369,14,0,0,0,89,,14
edge,4,93041,A0,G25OR,S21,True,14,14142.889846587013,54559.44923293494,499,444,88,74,0,2,0,93,14
edge,4,93041,G25O,G25OR,S21,True,14,8943.741527404161,32573.707637020798,402,349,14,0,0,0,68,,14
edge,4,93042,A0,G25OR,S21,True,14,14280.666677438825,56823.33338719407,454,396,74,60,0,3,0,93,14
edge,4,93042,G25O,G25OR,S21,True,14,8729.936464025603,31119.68232012799,415,361,14,0,0,0,69,,14
edge,4,93043,A0,G25OR,S21,True,10,13627.89226101324,52429.46130506614,508,456,42,32,0,2,0,72,10
edge,4,93043,G25O,G25OR,S21,True,10,8988.552002495977,32172.760012479892,425,379,10,0,0,0,50,,10
edge,4,93044,A0,G25OR,S21,True,12,13831.416684702652,53652.083423513155,489,434,66,54,0,3,0,84,12
edge,4,93044,G25O,G25OR,S21,True,12,8879.438856843624,31612.194284218138,425,372,12,0,0,0,63,,12
edge,4,93045,A0,G25OR,S21,True,10,11446.986431718758,42999.93215859378,473,432,10,0,0,0,0,66,10
edge,4,93045,G25O,G25OR,S21,True,10,8904.311675791023,31651.558378955106,430,374,10,0,0,0,58,,10
edge,4,93046,A0,G25OR,S21,True,11,14017.866484733882,53769.33242366933,519,464,61,50,0,3,0,82,11
edge,4,93046,G25O,G25OR,S21,True,11,8447.360577842643,30396.80288921322,393,348,11,0,0,0,49,,11
edge,4,93047,A0,G25OR,S21,True,12,14354.097676721622,55470.48838360799,475,429,144,132,0,3,0,88,12
edge,4,93047,G25O,G25OR,S21,True,12,8692.355972065394,31151.779860326984,408,362,12,0,0,0,53,,12
edge,4,93048,A0,G25OR,S21,True,11,13145.329581249931,51766.64790624961,453,400,35,24,0,2,0,89,11
edge,4,93048,G25O,G25OR,S21,True,11,9082.27992121893,32596.399606094656,428,368,11,0,0,0,70,,11
edge,4,93049,A0,G25OR,S21,True,16,15155.954569663727,63539.7728483185,364,308,96,80,0,5,0,102,16
edge,4,93049,G25O,G25OR,S21,True,16,10246.279677435408,38401.39838717704,428,346,16,0,0,0,97,,16
