kind,mode,seed,method,variant,coverage,success,cleared,virtual_time_s,distance_m,measure_calls,switches,clear_calls,failed_clear,solver_failures,optical_fallbacks,extra_measurements,macro_steps,sources
uniform,3,93024,G25O,G25OR,S25,True,15,4209.311177330031,17721.555886650156,99,95,15,0,0,0,35,,15
uniform,3,93025,A0,G25OR,S25,True,12,4783.1439155598755,20550.719577799373,104,93,12,0,0,0,0,44,12
uniform,3,93025,G25O,G25OR,S25,True,12,4063.4067561758097,16762.033780879046,109,106,12,0,0,0,30,,12
uniform,3,93026,A0,G25OR,S25,True,13,5563.524253799383,24412.621268996907,105,91,13,0,0,0,0,46,13
uniform,3,93026,G25O,G25OR,S25,True,13,4551.900032442471,19134.500162212345,111,105,13,0,0,0,32,,13
uniform,3,93027,A0,G25OR,S25,True,13,5144.214005435506,21851.070027177546,120,109,13,0,0,0,0,52,13
uniform,3,93027,G25O,G25OR,S25,True,13,4606.06089191891,19255.304459594558,116,110,13,0,0,0,28,,13
uniform,3,93028,A0,G25OR,S25,True,12,5695.376771869846,24646.88385934921,121,101,12,0,0,0,0,54,12
uniform,3,93028,G25O,G25OR,S25,True,12,4423.658286854242,18523.29143427121,111,104,12,0,0,0,25,,12
uniform,3,93029,A0,G25OR,S25,True,15,5534.084263340683,24250.42131670341,105,84,15,0,0,0,0,55,15
uniform,3,93029,G25O,G25OR,S25,True,15,4145.619661284437,17238.098306422187,105,98,15,0,0,0,33,,15
uniform,3,93030,A0,G25OR,S25,True,16,5564.554661673186,24492.773308365933,100,86,16,0,0,0,0,61,16
uniform,3,93030,G25O,G25OR,S25,True,16,4074.912937392398,16934.564686961992,102,98,16,0,0,0,40,,16
uniform,3,93031,A0,G25OR,S25,True,12,4719.757906477851,20158.789532389244,106,98,12,0,0,0,0,39,12
uniform,3,93031,G25O,G25OR,S25,True,12,4362.0622528102795,18105.311264051394,115,106,12,0,0,0,29,,12
uniform,3,93032,A0,G25OR,S25,True,10,5054.8791475146945,21394.395737573468,124,106,10,0,0,0,0,41,10
uniform,3,93032,G25O,G25OR,S25,True,10,4022.85592360178,16179.279618008904,123,116,12,2,0,0,23,,10
uniform,3,93033,A0,G25OR,S25,True,12,5607.027083117861,24350.135415589313,116,97,12,0,0,0,0,47,12
uniform,3,93033,G25O,G25OR,S25,True,12,4480.311206347485,18611.55603173742,117,113,12,0,0,0,29,,12
uniform,3,93034,A0,G25OR,S25,True,16,6013.25549742539,26466.277487126965,110,90,16,0,0,0,0,71,16
uniform,3,93034,G25O,G25OR,S25,True,16,4049.532281349445,17077.661406747215,93,89,16,0,0,0,35,,16
uniform,3,93035,A0,G25OR,S25,True,16,6225.541497096099,27267.707485480518,118,102,16,0,0,0,0,60,16
uniform,3,93035,G25O,G25OR,S25,True,16,4949.867559984751,20869.337799923753,117,111,16,0,0,0,36,,16
uniform,3,93036,A0,G25OR,S25,True,13,6393.605575196414,27983.027875982087,126,102,13,0,0,0,0,54,13
uniform,3,93036,G25O,G25OR,S25,True,13,4575.165750125949,18890.828750629746,123,117,13,0,0,0,31,,13
uniform,3,93037,A0,G25OR,S25,True,14,4795.974603575065,20324.873017875318,112,101,14,0,0,0,0,51,14
uniform,3,93037,G25O,G25OR,S25,True,14,3879.9581527745763,15649.790763872883,114,110,14,0,0,0,32,,14
uniform,3,93038,A0,G25OR,S25,True,11,5225.596507669321,22567.982538346616,112,97,11,0,0,0,0,50,11
uniform,3,93038,G25O,G25OR,S25,True,11,3439.68967337522,13753.448366876102,106,104,11,0,0,0,26,,11
uniform,3,93039,A0,G25OR,S25,True,11,5275.159376519761,22795.796882598814,113,96,11,0,0,0,0,47,11
uniform,3,93039,G25O,G25OR,S25,True,11,4302.757987141718,17813.78993570859,115,110,11,0,0,0,31,,11
uniform,3,93040,A0,G25OR,S25,True,14,6076.489570263093,26862.447851315465,109,89,14,0,0,0,0,59,14
uniform,3,93040,G25O,G25OR,S25,True,14,4171.177762832502,17340.888814162514,106,103,14,0,0,0,35,,14
uniform,3,93041,A0,G25OR,S25,True,14,5657.207886001526,24666.039430007637,112,94,14,0,0,0,0,56,14
uniform,3,93041,G25O,G25OR,S25,True,14,4646.701278335404,19658.506391677012,108,105,14,0,0,0,31,,14
uniform,3,93042,A0,G25OR,S25,True,14,5835.899604812694,25539.498024063472,113,93,14,0,0,0,0,60,14
uniform,3,93042,G25O,G25OR,S25,True,14,4231.445886732237,17592.22943366119,108,103,14,0,0,0,34,,14
uniform,3,93043,A0,G25OR,S25,True,10,4516.823426248077,18879.117131240393,118,101,10,0,0,0,0,41,10
uniform,3,93043,G25O,G25OR,S25,True,10,3930.9411558237466,15894.705779118736,118,112,10,0,0,0,24,,10
uniform,3,93044,A0,G25OR,S25,True,12,5384.880660732927,23354.403303664632,111,99,12,0,0,0,0,53,12
uniform,3,93044,G25O,G25OR,S25,True,12,3826.4060081828857,15697.030040914427,105,102,12,0,0,0,28,,12
uniform,3,93045,A0,G25OR,S25,True,10,4941.875139595897,20844.375697979474,123,108,10,0,0,0,0,49,10
uniform,3,93045,G25O,G25OR,S25,True,10,3562.6606145859914,14163.303072929957,114,110,10,0,0,0,23,,10
uniform,3,93046,A0,G25OR,S25,True,11,4980.706002097864,21278.53001048932,114,100,11,0,0,0,0,44,11
uniform,3,93046,G25O,G25OR,S25,True,11,4026.6235233599227,16423.11761679961,115,112,11,0,0,0,27,,11
uniform,3,93047,A0,G25OR,S25,True,12,5341.596697730014,23032.983488650058,115,100,12,0,0,0,0,49,12
uniform,3,93047,G25O,G25OR,S25,True,12,3865.5762910898247,15777.881455449127,109,105,12,0,0,0,24,,12
uniform,3,93048,A0,G25OR,S25,True,11,4994.201671201858,21311.008356009283,115,102,11,0,0,0,0,46,11
uniform,3,93048,G25O,G25OR,S25,True,11,4017.0527879519173,16430.26393975959,113,108,12,1,0,0,26,,11
uniform,3,93049,A0,G25OR,S25,True,16,6236.897281921987,27189.486409609934,123,104,16,0,0,0,0,65,16
uniform,3,93049,G25O,G25OR,S25,True,16,4262.957104450157,17444.785522250782,117,109,16,0,0,0,36,,16
uniform,4,93000,A0,G25OR,S25,True,16,16701.866973699285,69389.33486849592,317,262,315,299,0,5,0,114,16
uniform,4,93000,G25O,G25OR,S25,True,16,5138.215546539288,19651.07773269643,189,183,16,0,0,0,54,,16
uniform,4,93001,A0,G25OR,S25,True,13,14117.913480014677,57199.56740007317,349,295,204,191,0,3,0,92,13
uniform,4,93001,G25O,G25OR,S25,True,13,6954.445723599192,25832.228617995956,288,280,14,1,0,0,43,,13
uniform,4,93002,A0,G25OR,S25,True,15,15414.045857165494,62770.22928582722,343,293,274,259,0,3,0,96,15
uniform,4,93002,G25O,G25OR,S25,True,15,7152.365794924417,27131.828974622073,276,271,15,0,0,0,62,,15
uniform,4,93003,A0,G25OR,S25,True,13,12757.292759764676,50851.46379882322,344,301,180,167,0,2,0,76,13
uniform,4,93003,G25O,G25OR,S25,True,13,7243.622323745056,27673.111618725277,275,269,13,0,0,0,38,,13
uniform,4,93004,A0,G25OR,S25,True,16,13855.086682971103,58440.433414855324,272,223,184,168,0,2,0,95,16
uniform,4,93004,G25O,G25OR,S25,True,16,6100.542727412346,23222.713637061737,233,211,16,0,0,0,62,,16
uniform,4,93005,A0,G25OR,S25,True,14,14024.5972359015,57992.98617950745,357,313,100,86,0,1,0,88,14
uniform,4,93005,G25O,G25OR,S25,True,14,7418.531211968615,28227.656059843066,285,278,14,0,0,0,51,,14
uniform,4,93006,A0,G25OR,S25,True,16,15187.958740089629,63904.79370044796,314,253,184,168,0,2,0,100,16
uniform,4,93006,G25O,G25OR,S25,True,16,6294.427193578235,23962.135967891176,239,227,16,0,0,0,58,,16
uniform,4,93007,A0,G25OR,S25,True,12,12128.844142304544,48764.22071152271,378,330,44,32,0,1,0,83,12
uniform,4,93007,G25O,G25OR,S25,True,12,7143.727870710424,26708.639353552113,292,282,12,0,0,0,30,,12
uniform,4,93008,A0,G25OR,S25,True,13,11720.653165484773,47803.265827423886,357,310,13,0,0,0,0,79,13
uniform,4,93008,G25O,G25OR,S25,True,13,7029.994841506724,26444.974207533607,281,271,13,0,0,0,51,,13
uniform,4,93009,A0,G25OR,S25,True,12,12870.253222410827,52001.26611205404,393,343,46,34,0,2,0,78,12
uniform,4,93009,G25O,G25OR,S25,True,12,7082.159582973707,26105.79791486853,302,291,12,0,0,0,31,,12
uniform,4,93010,A0,G25OR,S25,True,15,12920.964957680495,54394.8247884024,284,235,119,104,0,1,0,96,15
uniform,4,93010,G25O,G25OR,S25,True,15,6978.165339743433,27515.826698717166,235,225,15,0,0,0,36,,15
uniform,4,93011,A0,G25OR,S25,True,12,14711.259281455337,58231.2964072765,418,363,196,184,0,3,0,90,12
uniform,4,93011,G25O,G25OR,S25,True,12,7183.114360580511,26580.571802902574,302,297,12,0,0,0,38,,12
uniform,4,93012,A0,G25OR,S25,True,13,15372.080007765144,62065.40003882552,401,349,193,180,0,2,0,87,13
uniform,4,93012,G25O,G25OR,S25,True,13,7000.657651092649,25368.28825546324,312,302,13,0,0,0,44,,13
uniform,4,93013,A0,G25OR,S25,True,15,14147.502313164294,59072.51156582127,295,243,195,180,0,2,0,94,15
uniform,4,93013,G25O,G25OR,S25,True,15,6821.932527380532,26989.66263690265,226,219,15,0,0,0,50,,15
uniform,4,93014,A0,G25OR,S25,True,14,11765.02759356384,49010.13796781919,318,273,24,10,0,1,0,86,14
uniform,4,93014,G25O,G25OR,S25,True,14,7232.539531955077,27937.69765977539,264,255,14,0,0,0,52,,14
uniform,4,93015,A0,G25OR,S25,True,16,13654.851250930018,58184.25625465001,306,246,70,54,0,1,0,96,16
uniform,4,93015,G25O,G25OR,S25,True,16,6794.788026198273,26693.940130991356,231,221,16,0,0,0,53,,16
uniform,4,93016,A0,G25OR,S25,True,15,13719.46157777381,56622.307888868876,303,253,199,184,0,2,0,96,15
uniform,4,93016,G25O,G25OR,S25,True,15,6926.719362315134,26518.596811575673,259,253,15,0,0,0,58,,15
uniform,4,93017,A0,G25OR,S25,True,10,11349.583633794693,44682.91816897347,400,363,10,0,0,0,0,71,10
uniform,4,93017,G25O,G25OR,S25,True,10,6948.551042991562,24787.755214957804,326,311,10,0,0,0,33,,10
uniform,4,93018,A0,G25OR,S25,True,10,11438.865946659262,44644.32973329628,409,367,26,16,0,1,0,68,10
uniform,4,93018,G25O,G25OR,S25,True,10,7080.304118140746,24946.520590703734,342,331,10,0,0,0,33,,10
uniform,4,93019,A0,G25OR,S25,True,13,12206.354200799895,49846.77100399947,370,322,13,0,0,0,0,78,13
uniform,4,93019,G25O,G25OR,S25,True,13,7214.224533270396,27201.122666351966,286,279,13,0,0,0,45,,13
uniform,4,93020,A0,G25OR,S25,True,16,13125.436938703011,56272.1846935149,237,186,156,140,0,2,0,99,16
uniform,4,93020,G25O,G25OR,S25,True,16,6142.866492381948,23509.332461909744,229,216,16,0,0,0,61,,16
uniform,4,93021,A0,G25OR,S25,True,12,12212.703058846722,48178.51529423352,383,338,100,88,0,1,0,74,12
uniform,4,93021,G25O,G25OR,S25,True,12,7663.289076555803,28671.44538277902,314,299,12,0,0,0,44,,12
uniform,4,93022,A0,G25OR,S25,True,13,14058.089914298142,56575.449571490586,376,321,172,159,0,2,0,89,13
uniform,4,93022,G25O,G25OR,S25,True,13,7299.148132697956,26845.740663489778,312,305,13,0,0,0,48,,13
uniform,4,93023,A0,G25OR,S25,True,13,12325.478463291978,49567.3923164598,362,315,87,74,0,1,0,81,13
uniform,4,93023,G25O,G25OR,S25,True,13,6918.942766575197,25544.71383287599,292,285,13,0,0,0,40,,13
uniform,4,93024,A0,G25OR,S25,True,15,11525.967283031208,48869.836415156,287,242,15,0,0,0,0,90,15
uniform,4,93024,G25O,G25OR,S25,True,15,6824.894924631309,26919.47462315654,229,221,15,0,0,0,60,,15
uniform,4,93025,A0,G25OR,S25,True,12,13587.142803381328,53775.71401690656,430,379,93,81,0,1,0,79,12
uniform,4,93025,G25O,G25OR,S25,True,12,7256.857354239259,26184.286771196294,328,320,12,0,0,0,44,,12
uniform,4,93026,A0,G25OR,S25,True,13,11963.400254876968,50132.0012743848,308,254,39,26,0,2,0,89,13
uniform,4,93026,G25O,G25OR,S25,True,13,6805.5144168048855,26197.57208402443,251,246,13,0,0,0,42,,13
uniform,4,93027,A0,G25OR,S25,True,13,11550.540029281561,47252.70014640783,346,305,13,0,0,0,0,78,13
uniform,4,93027,G25O,G25OR,S25,True,13,7773.748863558794,29488.744317793968,304,291,13,0,0,0,45,,13
uniform,4,93028,A0,G25OR,S25,True,12,13095.327774794143,53141.63887397061,369,322,92,80,0,1,0,79,12
uniform,4,93028,G25O,G25OR,S25,True,12,7592.29510795256,28116.4755397628,321,304,12,0,0,0,40,,12
uniform,4,93029,A0,G25OR,S25,True,15,14890.605449428525,61558.02724714248,357,302,154,139,0,2,0,98,15
uniform,4,93029,G25O,G25OR,S25,True,15,6809.929321648134,25114.646608240666,287,277,15,0,0,0,54,,15
uniform,4,93030,A0,G25OR,S25,True,16,14079.111824502936,58765.55912251445,282,230,218,202,0,3,0,97,16
uniform,4,93030,G25O,G25OR,S25,True,16,4082.5280440166944,15542.640220083475,150,144,16,0,0,0,39,,16
uniform,4,93031,A0,G25OR,S25,True,12,12577.42407629185,51142.12038145912,343,292,106,94,0,1,0,83,12
uniform,4,93031,G25O,G25OR,S25,True,12,7269.356672424319,27721.783362121605,279,270,12,0,0,0,47,,12
uniform,4,93032,A0,G25OR,S25,True,10,12569.928723272586,49504.64361636285,397,352,104,94,0,1,0,74,10
uniform,4,93032,G25O,G25OR,S25,True,10,7313.804272629186,25499.021363145926,363,349,10,0,0,0,38,,10
uniform,4,93033,A0,G25OR,S25,True,12,14164.273923315668,56806.36961657816,366,316,211,199,0,2,0,80,12
uniform,4,93033,G25O,G25OR,S25,True,12,7495.248956790825,27931.244783954124,310,299,12,0,0,0,37,,12
uniform,4,93034,A0,G25OR,S25,True,16,14861.836386043717,61739.18193021831,272,222,300,284,0,3,0,104,16
uniform,4,93034,G25O,G25OR,S25,True,16,4240.561821246445,16247.809106232211,154,141,16,0,0,0,56,,16
uniform,4,93035,A0,G25OR,S25,True,16,12677.31791081923,54956.58955409601,229,179,110,94,0,1,0,89,16
uniform,4,93035,G25O,G25OR,S25,True,16,6079.436238018439,24137.181190092197,198,182,16,0,0,0,51,,16
uniform,4,93036,A0,G25OR,S25,True,13,14270.634463355706,56958.17231677828,350,302,267,254,0,3,0,85,13
uniform,4,93036,G25O,G25OR,S25,True,13,6797.493069711566,25507.46534855784,273,266,13,0,0,0,48,,13
uniform,4,93037,A0,G25OR,S25,True,14,13051.455821213478,53967.27910606726,326,276,108,94,0,2,0,87,14
uniform,4,93037,G25O,G25OR,S25,True,14,6937.128177017753,26730.64088508876,255,246,14,0,0,0,40,,14
uniform,4,93038,A0,G25OR,S25,True,11,12932.33844511908,50256.69222559527,404,365,158,147,0,2,0,76,11
uniform,4,93038,G25O,G25OR,S25,True,11,7224.02820928941,25960.141046447057,331,322,11,0,0,0,31,,11
uniform,4,93039,A0,G25OR,S25,True,11,15523.211608723585,62666.05804361767,378,328,250,239,0,3,0,78,11
uniform,4,93039,G25O,G25OR,S25,True,11,7280.0320302543505,26220.160151271757,332,321,11,0,0,0,33,,11
uniform,4,93040,A0,G25OR,S25,True,14,12170.130088404881,49375.65044202431,324,287,120,106,0,1,0,77,14
uniform,4,93040,G25O,G25OR,S25,True,14,6910.977859065548,26389.889295327735,262,253,14,0,0,0,44,,14
uniform,4,93041,A0,G25OR,S25,True,14,19611.66145217855,78938.307260891,376,317,533,519,0,6,0,103,14
uniform,4,93041,G25O,G25OR,S25,True,14,7333.3292243582455,27496.646121791215,295,289,14,0,0,0,45,,14
uniform,4,93042,A0,G25OR,S25,True,14,14286.382402568044,58801.912012840025,322,270,206,192,0,2,0,94,14
uniform,4,93042,G25O,G25OR,S25,True,14,7212.671066452144,28378.355332260715,246,237,14,0,0,0,51,,14
uniform,4,93043,A0,G25OR,S25,True,10,12062.755768174871,46948.778840874256,392,351,114,104,0,1,0,67,10
uniform,4,93043,G25O,G25OR,S25,True,10,6873.146125567042,24450.73062783522,324,313,10,0,0,0,32,,10
uniform,4,93044,A0,G25OR,S25,True,12,15077.0535352613,60075.26767630624,380,331,269,257,0,3,0,87,12
uniform,4,93044,G25O,G25OR,S25,True,12,6822.068689594006,25375.34344797003,283,272,12,0,0,0,45,,12
uniform,4,93045,A0,G25OR,S25,True,10,15426.137518537642,59405.6875926879,423,372,346,336,0,4,0,83,10
uniform,4,93045,G25O,G25OR,S25,True,10,6825.053714260238,23690.268571301185,341,332,10,0,0,0,29,,10
uniform,4,93046,A0,G25OR,S25,True,11,13399.718922871141,53008.59461435562,410,363,121,110,0,1,0,83,11
uniform,4,93046,G25O,G25OR,S25,True,11,7388.188865598868,27180.944327994326,317,312,11,0,0,0,38,,11
uniform,4,93047,A0,G25OR,S25,True,12,13677.302744227603,54501.51372113787,391,342,152,140,0,3,0,85,12
uniform,4,93047,G25O,G25OR,S25,True,12,7434.863833587685,27664.319167938444,308,302,12,0,0,0,51,,12
uniform,4,93048,A0,G25OR,S25,True,11,12877.058391665058,50750.29195832511,380,331,158,147,0,2,0,74,11
uniform,4,93048,G25O,G25OR,S25,True,11,7621.009871329756,27800.049356648786,336,326,11,0,0,0,32,,11
uniform,4,93049,A0,G25OR,S25,True,16,13573.482912914673,58897.41456457326,275,225,54,38,0,2,0,92,16
uniform,4,93049,G25O,G25OR,S25,True,16,6799.658258026405,25868.291290132027,259,251,16,0,0,0,44,,16
edge,3,93000,A0,G25OR,S25,True,16,5231.626717301766,22623.133586508826,106,97,16,0,0,0,0,44,16
edge,3,93000,G25O,G25OR,S25,True,16,5115.685908445975,21398.42954222987,130,106,16,0,0,0,45,,16
edge,3,93001,A0,G25OR,S25,True,13,4886.805477241849,20594.027386209244,119,108,13,0,0,0,0,42,13
edge,3,93001,G25O,G25OR,S25,True,13,4548.808061438166,18719.04030719085,126,110,13,0,0,0,29,,13
edge,3,93002,A0,G25OR,S25,True,15,5308.630147394489,22333.150736972428,130,117,15,0,0,0,0,50,15
edge,3,93002,G25O,G25OR,S25,True,15,4956.423031439351,20337.115157196753,139,119,15,0,0,0,37,,15
edge,3,93003,A0,G25OR,S25,True,13,4990.808658620199,20684.043293100993,133,124,13,0,0,0,0,39,13
edge,3,93003,G25O,G25OR,S25,True,13,5104.2368741816335,20861.184370908162,148,127,13,0,0,0,34,,13
edge,3,93004,A0,G25OR,S25,True,16,5131.443829138926,21607.219145694628,123,115,16,0,0,0,0,46,16
edge,3,93004,G25O,G25OR,S25,True,16,4683.132523848908,19080.662619244544,134,117,16,0,0,0,34,,16
edge,3,93005,A0,G25OR,S25,True,14,4961.6646774830615,20618.323387415316,130,118,14,0,0,0,0,45,14
edge,3,93005,G25O,G25OR,S25,True,14,4896.91851799927,19964.59258999635,143,119,14,0,0,0,37,,14
edge,3,93006,A0,G25OR,S25,True,16,5540.388645349806,23666.943226749027,123,112,16,0,0,0,0,54,16
edge,3,93006,G25O,G25OR,S25,True,16,4676.918988437512,19349.59494218756,125,102,16,0,0,0,37,,16
edge,3,93007,A0,G25OR,S25,True,12,5057.618040923889,21148.09020461945,130,118,12,0,0,0,0,39,12
edge,3,93007,G25O,G25OR,S25,True,12,4609.512788524095,18627.56394262048,140,124,12,0,0,0,30,,12
edge,3,93008,A0,G25OR,S25,True,13,4456.211053767424,17796.055268837117,140,132,13,0,0,0,0,39,13
edge,3,93008,G25O,G25OR,S25,True,13,4596.929545175168,18134.647725875846,154,135,13,0,0,0,33,,13
edge,3,93009,A0,G25OR,S25,True,12,4634.3627439360625,19161.813719680315,125,117,12,0,0,0,0,33,12
edge,3,93009,G25O,G25OR,S25,True,12,4821.210426823701,19726.052134118505,139,121,12,0,0,0,28,,12
edge,3,93010,A0,G25OR,S25,True,15,4934.2371961683475,20916.18598084173,114,106,15,0,0,0,0,38,15
edge,3,93010,G25O,G25OR,S25,True,15,5078.557702333612,21047.78851166807,136,114,15,0,0,0,38,,15
edge,3,93011,A0,G25OR,S25,True,12,5125.214245470933,21631.07122735466,125,114,12,0,0,0,0,37,12
edge,3,93011,G25O,G25OR,S25,True,12,4795.993540822294,19604.96770411147,139,120,12,0,0,0,32,,12
edge,3,93012,A0,G25OR,S25,True,13,4539.820542062665,19079.102710313324,111,104,13,0,0,0,0,38,13
edge,3,93012,G25O,G25OR,S25,True,13,4232.932221291533,17154.66110645767,126,107,13,0,0,0,33,,13
edge,3,93013,A0,G25OR,S25,True,15,5393.065521092278,22865.32760546139,126,115,15,0,0,0,0,43,15
edge,3,93013,G25O,G25OR,S25,True,15,5007.484449841628,20557.42224920813,140,121,15,0,0,0,35,,15
edge,3,93014,A0,G25OR,S25,True,14,4969.7324148099915,21098.66207404995,115,105,14,0,0,0,0,44,14
edge,3,93014,G25O,G25OR,S25,True,14,4371.501785651599,17817.50892825799,125,113,14,0,0,0,33,,14
edge,3,93015,A0,G25OR,S25,True,16,5172.129946170018,21585.649730850088,131,120,16,0,0,0,0,46,16
edge,3,93015,G25O,G25OR,S25,True,16,5107.108850576293,20900.544252881456,145,122,16,0,0,0,37,,16
edge,3,93016,A0,G25OR,S25,True,15,5070.689821846098,21148.44910923049,129,121,15,0,0,0,0,42,15
edge,3,93016,G25O,G25OR,S25,True,15,4977.038922257845,20330.194611289233,143,121,15,0,0,0,34,,15
edge,3,93017,A0,G25OR,S25,True,10,4341.891335596287,17404.45667798143,137,126,10,0,0,0,0,33,10
edge,3,93017,G25O,G25OR,S25,True,10,4474.333935499028,17821.669677495134,146,130,10,0,0,0,25,,10
edge,3,93018,A0,G25OR,S25,True,10,4703.051252754137,19610.256263770694,123,116,10,0,0,0,0,32,10
edge,3,93018,G25O,G25OR,S25,True,10,4122.804908671788,16494.024543358944,131,119,10,0,0,0,23,,10
