kind,mode,seed,method,variant,coverage,success,cleared,virtual_time_s,distance_m,measure_calls,switches,clear_calls,failed_clear,solver_failures,optical_fallbacks,extra_measurements,macro_steps,sources
uniform,3,97007,G25O,G25OR,S21,True,12,4615.216039839557,19281.080199197782,118,109,12,0,0,0,32,,12
uniform,3,97008,A0,G25OR,S21,True,16,6716.686110728591,28638.430553643055,101,86,122,106,0,1,0,61,16
uniform,3,97008,G25O,G25OR,S21,True,16,3831.556742375468,15967.783711877339,94,88,16,0,0,0,35,,16
uniform,3,97009,A0,G25OR,S21,True,11,4829.314179369515,20581.570896847585,112,98,11,0,0,0,0,49,11
uniform,3,97009,G25O,G25OR,S21,True,11,3598.423481176232,14517.11740588116,107,105,11,0,0,0,26,,11
uniform,3,97010,A0,G25OR,S21,True,11,4975.31166855589,21271.558342779445,114,96,11,0,0,0,0,42,11
uniform,3,97010,G25O,G25OR,S21,True,11,4121.406268148576,16862.03134074288,116,114,11,0,0,0,26,,11
uniform,3,97011,A0,G25OR,S21,True,13,5432.047697017479,23460.23848508741,115,100,13,0,0,0,0,51,13
uniform,3,97011,G25O,G25OR,S21,True,13,4564.405908657633,19057.029543288172,115,113,13,0,0,0,31,,13
uniform,3,97012,A0,G25OR,S21,True,12,5213.734722526414,22433.673612632072,114,97,12,0,0,0,0,48,12
uniform,3,97012,G25O,G25OR,S21,True,12,3908.3139151610703,15806.569575805353,115,112,12,0,0,0,30,,12
uniform,3,97013,A0,G25OR,S21,True,16,6131.150311444175,27205.751557220876,105,85,16,0,0,0,0,60,16
uniform,3,97013,G25O,G25OR,S21,True,16,4349.935569590096,18074.677847950476,109,107,17,1,0,0,41,,16
uniform,3,97014,A0,G25OR,S21,True,10,4594.785830624712,19293.92915312356,116,106,10,0,0,0,0,47,10
uniform,3,97014,G25O,G25OR,S21,True,10,3518.065530674763,13930.327653373823,114,112,10,0,0,0,28,,10
uniform,3,97015,A0,G25OR,S21,True,11,4813.692236835847,20228.461184179236,121,108,11,0,0,0,0,38,11
uniform,3,97015,G25O,G25OR,S21,True,11,4452.492956454305,18262.464782271527,125,120,11,0,0,0,24,,11
uniform,3,97016,A0,G25OR,S21,True,12,5246.88353761297,22519.417688064856,116,103,12,0,0,0,0,42,12
uniform,3,97016,G25O,G25OR,S21,True,12,4604.716446811307,19083.58223405653,123,113,12,0,0,0,30,,12
uniform,3,97017,A0,G25OR,S21,True,15,5767.270926004918,25611.35463002459,97,85,15,0,0,0,0,52,15
uniform,3,97017,G25O,G25OR,S21,True,15,4531.5472204473135,19252.73610223657,102,96,15,0,0,0,35,,15
uniform,3,97018,A0,G25OR,S21,True,12,4950.691372911534,21428.45686455767,103,90,12,0,0,0,0,45,12
uniform,3,97018,G25O,G25OR,S21,True,12,4292.322941647331,17911.614708236666,109,105,12,0,0,0,32,,12
uniform,3,97019,A0,G25OR,S21,True,10,4718.777253766864,19768.88626883433,122,105,10,0,0,0,0,43,10
uniform,3,97019,G25O,G25OR,S21,True,10,3704.736935883548,14703.684679417744,120,114,10,0,0,0,24,,10
uniform,3,97020,A0,G25OR,S21,True,15,5690.757387634746,24838.786938173726,111,93,15,0,0,0,0,55,15
uniform,3,97020,G25O,G25OR,S21,True,15,4321.113243079548,17900.566215397736,112,106,15,0,0,0,34,,15
uniform,3,97021,A0,G25OR,S21,True,10,4959.765324477162,21113.8266223858,117,102,10,0,0,0,0,42,10
uniform,3,97021,G25O,G25OR,S21,True,10,4155.116634131355,17075.58317065678,116,110,10,0,0,0,24,,10
uniform,3,97022,A0,G25OR,S21,True,10,4535.984070738585,18774.920353692927,124,111,10,0,0,0,0,38,10
uniform,3,97022,G25O,G25OR,S21,True,10,3908.573951831763,15467.869759158812,129,120,10,0,0,0,26,,10
uniform,3,97023,A0,G25OR,S21,True,14,5299.886916741917,23184.434583709593,101,88,14,0,0,0,0,47,14
uniform,3,97023,G25O,G25OR,S21,True,14,4559.353603089368,19251.76801544684,108,99,14,0,0,0,33,,14
uniform,3,97024,A0,G25OR,S21,True,12,5320.420756798957,23182.1037839948,107,89,12,0,0,0,0,47,12
uniform,3,97024,G25O,G25OR,S21,True,12,4237.514660891325,17692.573304456626,108,99,12,0,0,0,29,,12
uniform,3,97025,A0,G25OR,S21,True,16,6246.242194501831,27331.210972509165,119,105,16,0,0,0,0,68,16
uniform,3,97025,G25O,G25OR,S21,True,16,4787.589566098258,20217.9478304913,113,99,16,0,0,0,43,,16
uniform,3,97026,A0,G25OR,S21,True,16,6898.6684427102655,29458.342213551416,107,92,116,100,0,1,0,59,16
uniform,3,97026,G25O,G25OR,S21,True,16,4116.0772500220655,17100.386250110318,104,96,16,0,0,0,37,,16
uniform,3,97027,A0,G25OR,S21,True,14,5357.842583965874,23154.21291982938,112,97,14,0,0,0,0,53,14
uniform,3,97027,G25O,G25OR,S21,True,14,4294.7671911187645,17728.835955593822,114,109,14,0,0,0,34,,14
uniform,3,97028,A0,G25OR,S21,True,12,5724.540207446219,24602.70103723108,127,109,12,0,0,0,0,51,12
uniform,3,97028,G25O,G25OR,S21,True,12,4076.9036679441765,16479.518339720882,121,116,12,0,0,0,26,,12
uniform,3,97029,A0,G25OR,S21,True,12,5466.53409750723,23112.670487536165,134,114,12,0,0,0,0,51,12
uniform,3,97029,G25O,G25OR,S21,True,12,4191.803364284611,16864.016821423058,128,119,12,0,0,0,26,,12
uniform,3,97030,A0,G25OR,S21,True,10,4953.121806031268,21205.609030156334,113,97,10,0,0,0,0,40,10
uniform,3,97030,G25O,G25OR,S21,True,10,3629.3060243913774,14576.530121956885,111,109,10,0,0,0,21,,10
uniform,3,97031,A0,G25OR,S21,True,14,7028.495862768543,29742.479313842825,113,97,130,116,0,1,0,58,14
uniform,3,97031,G25O,G25OR,S21,True,14,4051.1997057202775,16710.99852860139,107,104,14,0,0,0,31,,14
uniform,3,97032,A0,G25OR,S21,True,14,4898.094228279026,21165.471141395123,101,90,14,0,0,0,0,53,14
uniform,3,97032,G25O,G25OR,S21,True,14,3761.038614158393,15320.193070791964,105,99,15,1,0,0,36,,14
uniform,3,97033,A0,G25OR,S21,True,14,5708.221971227046,24991.10985613523,109,95,14,0,0,0,0,46,14
uniform,3,97033,G25O,G25OR,S21,True,14,4646.614486501852,19458.07243250927,114,112,15,1,0,0,30,,14
uniform,3,97034,A0,G25OR,S21,True,15,5530.55659978853,24177.782998942654,106,90,15,0,0,0,0,59,15
uniform,3,97034,G25O,G25OR,S21,True,15,4195.615772428195,17343.07886214098,109,107,15,0,0,0,40,,15
uniform,3,97035,A0,G25OR,S21,True,15,5230.741761560745,22498.708807803738,112,96,15,0,0,0,0,53,15
uniform,3,97035,G25O,G25OR,S21,True,15,4349.100978136163,17795.50489068081,120,115,15,0,0,0,39,,15
uniform,3,97036,A0,G25OR,S21,True,15,5680.256336807389,25266.28168403694,94,82,15,0,0,0,0,53,15
uniform,3,97036,G25O,G25OR,S21,True,15,4984.277487075577,21636.387435377877,98,92,15,0,0,0,35,,15
uniform,3,97037,A0,G25OR,S21,True,12,5592.664970834627,24458.32485417314,110,91,12,0,0,0,0,51,12
uniform,3,97037,G25O,G25OR,S21,True,12,4300.042673818508,18015.213369092544,107,102,12,0,0,0,29,,12
uniform,3,97038,A0,G25OR,S21,True,11,4694.603111198761,20093.015555993807,106,91,11,0,0,0,0,45,11
uniform,3,97038,G25O,G25OR,S21,True,11,3884.897377689512,15964.486888447564,107,102,11,0,0,0,28,,11
uniform,3,97039,A0,G25OR,S21,True,15,6062.438945140346,26902.19472570173,103,92,15,0,0,0,0,55,15
uniform,3,97039,G25O,G25OR,S21,True,15,4008.3960829820608,16471.980414910297,107,104,15,0,0,0,37,,15
uniform,3,97040,A0,G25OR,S21,True,11,4920.570916073128,21092.85458036564,110,97,11,0,0,0,0,39,11
uniform,3,97040,G25O,G25OR,S21,True,11,4176.144231364912,17150.721156824562,116,111,11,0,0,0,27,,11
uniform,3,97041,A0,G25OR,S21,True,15,5675.909795724601,24614.548978623014,115,103,15,0,0,0,0,59,15
uniform,3,97041,G25O,G25OR,S21,True,15,4464.514066289204,18537.57033144602,115,107,15,0,0,0,37,,15
uniform,3,97042,A0,G25OR,S21,True,13,5567.639776715009,24198.19888357503,114,93,13,0,0,0,0,58,13
uniform,3,97042,G25O,G25OR,S21,True,13,3610.7454356123176,14598.727178061587,105,101,13,0,0,0,29,,13
uniform,3,97043,A0,G25OR,S21,True,16,5436.019128798159,23755.09564399079,103,90,16,0,0,0,0,59,16
uniform,3,97043,G25O,G25OR,S21,True,16,4413.0089697218555,18425.044848609265,108,102,18,2,0,0,41,,16
uniform,3,97044,A0,G25OR,S21,True,12,6478.454995706086,26972.274978530524,121,107,116,104,0,1,0,54,12
uniform,3,97044,G25O,G25OR,S21,True,12,3877.7497509603522,15668.74875480176,115,109,12,0,0,0,29,,12
uniform,3,97045,A0,G25OR,S21,True,14,5398.737930169175,23258.689650845874,115,102,14,0,0,0,0,58,14
uniform,3,97045,G25O,G25OR,S21,True,14,4024.3155147305893,16546.57757365294,108,105,14,0,0,0,30,,14
uniform,3,97046,A0,G25OR,S21,True,11,4894.43613652222,20942.18068261109,111,96,11,0,0,0,0,45,11
uniform,3,97046,G25O,G25OR,S21,True,11,3478.5393373826555,13677.696686913278,115,113,11,0,0,0,31,,11
uniform,3,97047,A0,G25OR,S21,True,14,5191.5509355060385,22652.754677530185,101,86,14,0,0,0,0,49,14
uniform,3,97047,G25O,G25OR,S21,True,14,4467.3956092537255,18681.97804626863,111,106,14,0,0,0,38,,14
uniform,3,97048,A0,G25OR,S21,True,16,6342.72061635499,28018.60308177494,113,94,16,0,0,0,0,72,16
uniform,3,97048,G25O,G25OR,S21,True,16,3960.791944426231,16578.95972213116,95,90,16,0,0,0,35,,16
uniform,3,97049,A0,G25OR,S21,True,10,4773.959937190437,20149.79968595218,118,104,10,0,0,0,0,40,10
uniform,3,97049,G25O,G25OR,S21,True,10,3944.6701932955893,16003.350966477949,116,114,10,0,0,0,21,,10
uniform,4,97000,A0,G25OR,S21,True,13,13675.00417134274,55845.02085671362,389,328,69,56,0,1,0,96,13
uniform,4,97000,G25O,G25OR,S21,True,13,6852.584854739483,26977.924273697427,233,227,13,0,0,0,39,,13
uniform,4,97001,A0,G25OR,S21,True,12,11186.028553709244,45455.1427685462,346,305,12,0,0,0,0,83,12
uniform,4,97001,G25O,G25OR,S21,True,12,6789.888542111024,26109.442710555122,253,243,12,0,0,0,36,,12
uniform,4,97002,A0,G25OR,S21,True,12,15906.445859311763,64287.22929655863,419,354,192,180,0,2,0,92,12
uniform,4,97002,G25O,G25OR,S21,True,12,7432.861301362313,28524.306506811565,279,273,12,0,0,0,46,,12
uniform,4,97003,A0,G25OR,S21,True,12,12323.603978048022,51318.019890240066,329,289,34,22,0,1,0,89,12
uniform,4,97003,G25O,G25OR,S21,True,12,6814.923516172827,26764.617580864124,235,227,12,0,0,0,45,,12
uniform,4,97004,A0,G25OR,S21,True,10,14036.527208949728,55142.636044748455,415,367,182,172,0,2,0,72,10
uniform,4,97004,G25O,G25OR,S21,True,10,7018.216440803817,26166.08220401908,291,280,10,0,0,0,33,,10
uniform,4,97005,A0,G25OR,S21,True,13,13113.087804106402,54740.43902053197,336,288,57,44,0,2,0,85,13
uniform,4,97005,G25O,G25OR,S21,True,13,6833.00904082636,25960.045204131806,264,256,13,0,0,0,34,,13
uniform,4,97006,A0,G25OR,S21,True,12,13725.582724375283,55202.91362187635,428,377,48,36,0,1,0,83,12
uniform,4,97006,G25O,G25OR,S21,True,12,6823.746625049228,26223.73312524613,254,249,12,0,0,0,30,,12
uniform,4,97007,A0,G25OR,S21,True,12,13573.655030044813,54673.27515022394,372,329,142,130,0,2,0,82,12
uniform,4,97007,G25O,G25OR,S21,True,12,7270.783383919384,28013.91691959691,270,258,12,0,0,0,33,,12
uniform,4,97008,A0,G25OR,S21,True,16,14796.665208378974,62638.32604189467,280,225,204,188,0,2,0,102,16
uniform,4,97008,G25O,G25OR,S21,True,16,4997.360544373534,20271.80272186767,147,128,16,0,0,0,52,,16
uniform,4,97009,A0,G25OR,S21,True,11,11986.553178533106,47872.765892665535,401,352,11,0,0,0,0,76,11
uniform,4,97009,G25O,G25OR,S21,True,11,7329.016865479823,28230.08432739912,273,263,11,0,0,0,35,,11
uniform,4,97010,A0,G25OR,S21,True,11,13885.210140556217,54931.05070278089,397,349,181,170,0,3,0,78,11
uniform,4,97010,G25O,G25OR,S21,True,11,6956.4056810697,26322.028405348505,274,267,11,0,0,0,34,,11
uniform,4,97011,A0,G25OR,S21,True,13,14456.011427766776,58335.05713883369,376,328,185,172,0,2,0,82,13
uniform,4,97011,G25O,G25OR,S21,True,13,6938.1446222386385,26875.723111193205,251,243,13,0,0,0,42,,13
uniform,4,97012,A0,G25OR,S21,True,12,11250.491382076301,46272.456910381494,329,291,12,0,0,0,0,71,12
uniform,4,97012,G25O,G25OR,S21,True,12,6426.994516512674,25169.972582563372,224,213,12,0,0,0,30,,12
uniform,4,97013,A0,G25OR,S21,True,16,14150.834904454849,60809.17452227402,213,166,242,226,0,3,0,97,16
uniform,4,97013,G25O,G25OR,S21,True,16,6676.244679776575,27486.223398882874,185,174,16,0,0,0,48,,16
uniform,4,97014,A0,G25OR,S21,True,10,13091.854896630577,50154.274483152716,444,401,140,130,0,2,0,76,10
uniform,4,97014,G25O,G25OR,S21,True,10,6895.284193416782,25371.420967083923,298,281,10,0,0,0,34,,10
uniform,4,97015,A0,G25OR,S21,True,11,11735.694506663287,47318.47253331642,377,332,11,0,0,0,0,74,11
uniform,4,97015,G25O,G25OR,S21,True,11,7042.45639020056,26102.2819510028,296,287,11,0,0,0,28,,11
uniform,4,97016,A0,G25OR,S21,True,12,13150.39457658764,52281.97288293807,382,337,141,129,0,2,0,79,12
uniform,4,97016,G25O,G25OR,S21,True,12,6836.977044824385,26114.88522412192,260,254,12,0,0,0,34,,12
uniform,4,97017,A0,G25OR,S21,True,15,13880.575272366807,57747.87636183387,326,272,133,118,0,1,0,99,15
uniform,4,97017,G25O,G25OR,S21,True,15,7358.028615776351,30025.14307888175,215,200,16,1,0,0,54,,15
uniform,4,97018,A0,G25OR,S21,True,12,13759.625553450865,54423.12776725421,434,378,101,89,0,1,0,82,12
uniform,4,97018,G25O,G25OR,S21,True,12,7359.882309280544,27724.41154640272,295,280,12,0,0,0,50,,12
uniform,4,97019,A0,G25OR,S21,True,10,13561.983894120225,52634.91947060094,422,374,177,167,0,2,0,75,10
uniform,4,97019,G25O,G25OR,S21,True,10,6773.012161593697,24965.060807968483,290,280,10,0,0,0,25,,10
uniform,4,97020,A0,G25OR,S21,True,15,13777.478872552621,58332.394362763,317,265,77,62,0,3,0,92,15
uniform,4,97020,G25O,G25OR,S21,True,15,6960.181935399862,28005.909676999312,216,204,15,0,0,0,55,,15
uniform,4,97021,A0,G25OR,S21,True,10,12600.152183006894,49655.76091503438,389,344,120,110,0,1,0,72,10
uniform,4,97021,G25O,G25OR,S21,True,10,7068.141660263293,26885.708301316456,275,266,10,0,0,0,26,,10
uniform,4,97022,A0,G25OR,S21,True,10,12638.302992644065,49996.51496322024,396,348,97,87,0,1,0,72,10
uniform,4,97022,G25O,G25OR,S21,True,10,6717.7587766859215,24868.793883429607,284,274,10,0,0,0,28,,10
uniform,4,97023,A0,G25OR,S21,True,14,11982.331533986022,48246.65766993011,385,338,14,0,0,0,0,84,14
uniform,4,97023,G25O,G25OR,S21,True,14,6969.237404777886,27201.18702388943,245,234,14,0,0,0,27,,14
uniform,4,97024,A0,G25OR,S21,True,12,15172.221764985039,61681.10882492499,393,325,174,162,0,3,0,96,12
uniform,4,97024,G25O,G25OR,S21,True,12,7336.329821594326,28281.64910797162,273,255,12,0,0,0,51,,12
uniform,4,97025,A0,G25OR,S21,True,16,11831.56510545321,51332.82552726607,255,210,16,0,0,0,0,89,16
uniform,4,97025,G25O,G25OR,S21,True,16,4517.793687956977,18143.968439784883,138,119,16,0,0,0,44,,16
uniform,4,97026,A0,G25OR,S21,True,16,14973.333233866964,62126.66616933464,326,277,203,187,0,2,0,108,16
uniform,4,97026,G25O,G25OR,S21,True,16,6583.265703589384,26431.328517946928,205,192,16,0,0,0,52,,16
uniform,4,97027,A0,G25OR,S21,True,14,13584.56276226843,55502.81381134201,345,299,144,130,0,2,0,87,14
uniform,4,97027,G25O,G25OR,S21,True,14,7483.77466049334,29378.873302466687,259,243,14,0,0,0,49,,14
uniform,4,97028,A0,G25OR,S21,True,12,12456.247053539482,49201.235267697324,394,346,92,80,0,1,0,74,12
uniform,4,97028,G25O,G25OR,S21,True,12,7399.655575270199,28488.277876350974,276,262,12,0,0,0,43,,12
uniform,4,97029,A0,G25OR,S21,True,12,12872.030777664839,52400.15388832417,384,334,38,26,0,1,0,79,12
uniform,4,97029,G25O,G25OR,S21,True,12,6709.664446195689,25768.322230978458,251,241,12,0,0,0,33,,12
uniform,4,97030,A0,G25OR,S21,True,10,13631.654223103294,52688.2711155163,429,383,182,172,0,2,0,79,10
uniform,4,97030,G25O,G25OR,S21,True,10,7031.04536431454,26940.22682157269,267,258,10,0,0,0,35,,10
uniform,4,97031,A0,G25OR,S21,True,14,13400.447072577143,55067.23536288558,333,286,136,122,0,2,0,93,14
uniform,4,97031,G25O,G25OR,S21,True,14,6804.140011154608,27010.70005577303,223,217,14,0,0,0,37,,14
uniform,4,97032,A0,G25OR,S21,True,14,15633.71928684538,63653.596434226645,351,298,274,260,0,3,0,95,14
uniform,4,97032,G25O,G25OR,S21,True,14,6821.760305560478,26538.801527802392,243,229,14,0,0,0,45,,14
uniform,4,97033,A0,G25OR,S21,True,14,14559.233259024755,59341.1662951235,315,266,274,260,0,3,0,91,14
uniform,4,97033,G25O,G25OR,S21,True,14,6511.5861908795705,25712.93095439784,218,206,15,1,0,0,39,,14
uniform,4,97034,A0,G25OR,S21,True,15,14853.21688346295,62066.08441731461,346,287,131,116,0,2,0,107,15
uniform,4,97034,G25O,G25OR,S21,True,15,6769.8739272573985,26924.369636287,220,210,15,0,0,0,45,,15
uniform,4,97035,A0,G25OR,S21,True,15,11695.650500971708,49873.252504858545,281,241,15,0,0,0,0,84,15
uniform,4,97035,G25O,G25OR,S21,True,15,6824.842298474981,28124.2114923749,190,175,15,0,0,0,45,,15
uniform,4,97036,A0,G25OR,S21,True,15,13963.789831948874,57413.949159744254,343,295,147,132,0,2,0,89,15
uniform,4,97036,G25O,G25OR,S21,True,15,6615.081925754278,26635.409628771384,203,198,15,0,0,0,46,,15
uniform,4,97037,A0,G25OR,S21,True,12,12113.491863914664,49137.45931957321,332,293,103,91,0,1,0,70,12
uniform,4,97037,G25O,G25OR,S21,True,12,6377.3147916271055,24991.57395813553,222,209,12,0,0,0,26,,12
uniform,4,97038,A0,G25OR,S21,True,11,17972.24754685177,71316.23773425793,417,357,415,404,0,4,0,90,11
uniform,4,97038,G25O,G25OR,S21,True,11,7191.9509965140505,27024.75498257025,290,282,11,0,0,0,34,,11
uniform,4,97039,A0,G25OR,S21,True,15,13785.072088610628,58560.36044305303,295,247,107,92,0,1,0,90,15
uniform,4,97039,G25O,G25OR,S21,True,15,6600.3472368368875,25766.736184184432,230,222,15,0,0,0,45,,15
uniform,4,97040,A0,G25OR,S21,True,11,13089.200666625291,51861.00333312625,346,308,219,208,0,2,0,72,11
uniform,4,97040,G25O,G25OR,S21,True,11,6515.029761147603,24290.14880573801,268,262,11,0,0,0,33,,11
uniform,4,97041,A0,G25OR,S21,True,15,12032.94648056884,51569.73240284417,282,234,15,0,0,0,0,90,15
uniform,4,97041,G25O,G25OR,S21,True,15,6679.435509031802,26987.177545159,202,197,15,0,0,0,41,,15
uniform,4,97042,A0,G25OR,S21,True,13,13844.057502886675,56445.28751443328,364,316,131,118,0,2,0,87,13
uniform,4,97042,G25O,G25OR,S21,True,13,7078.702744840338,28133.513724201683,233,222,13,0,0,0,36,,13
uniform,4,97043,A0,G25OR,S21,True,16,15897.731097183523,66238.6554859173,284,232,322,306,0,4,0,106,16
uniform,4,97043,G25O,G25OR,S21,True,16,5139.041798755224,20465.20899377612,163,151,16,0,0,0,50,,16
uniform,4,97044,A0,G25OR,S21,True,12,17032.57399912839,67697.86999564133,388,326,401,389,0,5,0,97,12
uniform,4,97044,G25O,G25OR,S21,True,12,6781.7431469674875,25613.715734837428,268,259,12,0,0,0,46,,12
uniform,4,97045,A0,G25OR,S21,True,14,12056.464361967925,50627.32180983953,281,234,88,74,0,1,0,88,14
uniform,4,97045,G25O,G25OR,S21,True,14,6526.002264650407,26290.011323252045,201,193,14,0,0,0,37,,14
uniform,4,97046,A0,G25OR,S21,True,11,13722.359195944635,53751.79597972297,393,349,212,201,0,2,0,76,11
uniform,4,97046,G25O,G25OR,S21,True,11,6536.146762524715,24625.73381262358,261,251,11,0,0,0,29,,11
uniform,4,97047,A0,G25OR,S21,True,14,12796.956338125976,52754.781690629854,356,312,42,28,0,1,0,87,14
uniform,4,97047,G25O,G25OR,S21,True,14,6683.395420724515,26971.977103622583,204,199,14,0,0,0,35,,14
uniform,4,97048,A0,G25OR,S21,True,16,12442.761032072176,53793.80516036085,264,218,38,22,0,1,0,90,16
uniform,4,97048,G25O,G25OR,S21,True,16,5693.655425854109,23313.27712927056,160,151,16,0,0,0,43,,16
uniform,4,97049,A0,G25OR,S21,True,10,12870.792193024663,51408.96096512323,384,343,102,92,0,1,0,70,10
uniform,4,97049,G25O,G25OR,S21,True,10,6523.851717672192,24204.25858836097,274,263,10,0,0,0,30,,10
edge,3,97000,A0,G25OR,S21,True,13,5159.4241667320275,21657.12083366014,129,118,13,0,0,0,0,46,13
edge,3,97000,G25O,G25OR,S21,True,13,4829.998732086529,19684.993660432647,141,123,13,0,0,0,38,,13
edge,3,97001,A0,G25OR,S21,True,12,5011.264650871071,21036.323254355357,126,114,12,0,0,0,0,38,12
edge,3,97001,G25O,G25OR,S21,True,12,4453.35120260079,17981.756013003953,135,122,12,0,0,0,28,,12
edge,3,97002,A0,G25OR,S21,True,12,4964.648141587557,20573.240707937784,134,120,12,0,0,0,0,41,12
edge,3,97002,G25O,G25OR,S21,True,12,4850.251209431964,19781.256047159826,142,124,12,0,0,0,30,,12
edge,3,97003,A0,G25OR,S21,True,12,5082.613445801313,21088.067229006556,136,125,12,0,0,0,0,37,12
edge,3,97003,G25O,G25OR,S21,True,12,4301.18075461085,16940.903773054255,145,128,12,0,0,0,27,,12
edge,3,97004,A0,G25OR,S21,True,10,4648.396743084187,19196.983715420934,128,119,10,0,0,0,0,34,10
edge,3,97004,G25O,G25OR,S21,True,10,4200.78663904192,16848.933195209604,132,121,10,0,0,0,21,,10
edge,3,97005,A0,G25OR,S21,True,13,4764.076870715664,19915.384353578316,121,111,13,0,0,0,0,41,13
edge,3,97005,G25O,G25OR,S21,True,13,4847.053799773333,20025.268998866664,133,112,13,0,0,0,33,,13
edge,3,97006,A0,G25OR,S21,True,12,4892.565941134797,20517.82970567398,123,114,12,0,0,0,0,36,12
edge,3,97006,G25O,G25OR,S21,True,12,4486.673280694357,18333.366403471784,129,115,12,0,0,0,23,,12
edge,3,97007,A0,G25OR,S21,True,12,4587.671569218342,19423.357846091705,109,98,12,0,0,0,0,38,12
edge,3,97007,G25O,G25OR,S21,True,12,4268.937709120244,17494.688545601224,121,105,12,0,0,0,31,,12
edge,3,97008,A0,G25OR,S21,True,16,5299.943634567216,22214.718172836077,131,122,16,0,0,0,0,49,16
edge,3,97008,G25O,G25OR,S21,True,16,4927.088837958796,20035.44418979398,144,120,16,0,0,0,39,,16
edge,3,97009,A0,G25OR,S21,True,11,4926.32442424977,20626.622121248856,126,116,11,0,0,0,0,34,11
edge,3,97009,G25O,G25OR,S21,True,11,4363.780701987729,17623.903509938656,133,119,11,0,0,0,23,,11
edge,3,97010,A0,G25OR,S21,True,11,4964.352891528416,20891.764457642083,124,111,11,0,0,0,0,39,11
edge,3,97010,G25O,G25OR,S21,True,11,4599.977156255384,18869.885781276924,131,116,11,0,0,0,28,,11
edge,3,97011,A0,G25OR,S21,True,13,4990.369406957292,20511.847034786464,139,128,13,0,0,0,0,44,13
edge,3,97011,G25O,G25OR,S21,True,13,4685.314479435321,18816.572397176613,146,127,13,0,0,0,31,,13
edge,3,97012,A0,G25OR,S21,True,12,4810.058333166315,20055.291665831577,125,114,12,0,0,0,0,37,12
edge,3,97012,G25O,G25OR,S21,True,12,4623.320957686198,18811.60478843099,136,121,12,0,0,0,29,,12
edge,3,97013,A0,G25OR,S21,True,16,4874.972523708731,20704.862618543655,110,104,16,0,0,0,0,40,16
edge,3,97013,G25O,G25OR,S21,True,16,4720.853040432486,19409.265202162434,130,109,16,0,0,0,37,,16
edge,3,97014,A0,G25OR,S21,True,10,4216.035199973977,17445.17599986989,114,107,10,0,0,0,0,30,10
edge,3,97014,G25O,G25OR,S21,True,10,4270.254707147049,17396.27353573525,126,111,10,0,0,0,25,,10
edge,3,97015,A0,G25OR,S21,True,11,4902.400349923552,20272.001749617753,134,123,11,0,0,0,0,33,11
edge,3,97015,G25O,G25OR,S21,True,11,4619.5027251661495,18632.513625830736,142,128,11,0,0,0,23,,11
edge,3,97016,A0,G25OR,S21,True,12,5009.288640415584,20886.443202077924,131,117,12,0,0,0,0,42,12
edge,3,97016,G25O,G25OR,S21,True,12,4593.30742692707,18666.537134635353,137,115,12,0,0,0,29,,12
edge,3,97017,A0,G25OR,S21,True,15,5294.664262594012,22458.321312970056,123,113,15,0,0,0,0,46,15
edge,3,97017,G25O,G25OR,S21,True,15,4924.574838701198,20277.87419350599,136,114,15,0,0,0,37,,15
edge,3,97018,A0,G25OR,S21,True,12,5047.951293383004,21119.756466915023,129,119,12,0,0,0,0,40,12
edge,3,97018,G25O,G25OR,S21,True,12,4759.697097003356,19478.485485016783,137,119,12,0,0,0,29,,12
